Var1,Var2,Var3,Var4
0.51,998.724651669998,-5.00136600000001,0.000270810380529193
0.52,998.674147679998,-5.09943200000001,0.00173055836494238
0.53,998.622663029998,-5.19749800000001,0.00784221499217617
0.54,998.570197719998,-5.29556400000001,0.00699912978665283
0.55,998.516751749998,-5.39363000000001,0.00559745279897039
0.56,998.462325119997,-5.49169600000001,0.00400243508836136
0.57,998.406917829997,-5.58976200000001,-0.00739340010890893
0.58,998.350529879997,-5.68782800000001,0.00414177272277574
0.59,998.293161269997,-5.78589400000001,0.0013376481032873
0.6,998.234811999997,-5.88396000000001,-0.0171445765511612
0.61,998.175482069997,-5.98202600000001,0.00909443931860819
0.62,998.115171479997,-6.08009200000001,-0.0061235530195293
0.63,998.053880229997,-6.17815800000001,0.0157144282302699
0.64,997.991608319997,-6.27622400000001,-0.00522115647862692
0.65,997.928355749997,-6.37429000000001,0.00621013601786508
0.66,997.864122519997,-6.47235600000001,-0.00336788600521571
0.67,997.798908629997,-6.57042200000001,-0.00396250932864228
0.68,997.732714079997,-6.66848800000001,-0.0168150278854753
0.69,997.665538869997,-6.76655400000001,0.000578630847776916
0.7,997.597382999997,-6.86462000000001,-0.00321987789724783
0.71,997.528246469997,-6.96268600000001,0.000469478567273815
0.72,997.458129279997,-7.06075200000001,0.00653467269586417
0.73,997.387031429997,-7.15881800000001,0.0122669793189108
0.74,997.314952919997,-7.25688400000001,0.000804137558865005
0.75,997.241893749997,-7.35495000000001,0.00132254807252818
0.76,997.167853919996,-7.45301600000001,-0.00119735428320948
0.77,997.092833429996,-7.55108200000001,0.00638509862696023
0.78,997.016832279996,-7.64914800000001,0.0247857910723908
0.79,996.939850469996,-7.74721400000001,0.00324359325421067
0.8,996.861887999996,-7.84528000000001,-0.0042041275914909
0.81,996.782944869996,-7.94334600000001,0.0152503447046744
0.820000000000001,996.703021079996,-8.04141200000001,-0.0223496055040846
0.830000000000001,996.622116629996,-8.13947800000001,0.00177998272468796
0.840000000000001,996.540231519996,-8.23754400000001,0.00574742374712611
0.850000000000001,996.457365749996,-8.33561000000001,-0.0123314622051361
0.860000000000001,996.373519319996,-8.43367600000001,0.00991447048111773
0.870000000000001,996.288692229996,-8.53174200000001,0.012799742835909
0.880000000000001,996.202884479996,-8.62980800000001,-0.0236579027810649
0.890000000000001,996.116096069996,-8.72787400000001,0.00399767371160518
0.900000000000001,996.028326999996,-8.82594000000001,-0.00470876995489951
0.910000000000001,995.939577269996,-8.92400600000001,0.0074949976413978
0.920000000000001,995.849846879996,-9.022072,0.00362083502863776
0.930000000000001,995.759135829996,-9.120138,-0.00618317371986354
0.940000000000001,995.667444119996,-9.218204,0.00432165161674182
0.950000000000001,995.574771749996,-9.31627,-0.00672920181082487
0.960000000000001,995.481118719995,-9.414336,-0.00694777326532213
0.970000000000001,995.386485029995,-9.512402,-0.000173589128729402
0.980000000000001,995.290870679995,-9.610468,0.00580138690243893
0.990000000000001,995.194275669995,-9.708534,0.00389952796328109
1,995.096699999995,-9.8066,-4.49993124866265e-05
1.01,994.998143669995,-9.904666,0.017529613776036
1.02,994.898606679995,-10.002732,-0.00954952169698567
1.03,994.798089029995,-10.100798,0.00272408095703928
1.04,994.696590719995,-10.198864,-0.00634506963213396
1.05,994.594111749995,-10.29693,0.00371094940435976
1.06,994.490652119995,-10.394996,0.00368422626543563
1.07,994.386211829995,-10.493062,0.012336513717237
1.08,994.280790879995,-10.591128,-0.00731990740923689
1.09,994.174389269995,-10.689194,-0.00531266273130521
1.1,994.067006999995,-10.78726,0.0070949576268606
1.11,993.958644069995,-10.885326,-9.55745474099781e-05
1.12,993.849300479995,-10.983392,-0.00738849098404408
1.13,993.738976229995,-11.081458,0.00793650449403528
1.14,993.627671319995,-11.179524,0.0153954302001165
1.15,993.515385749995,-11.27759,0.00396189636495998
1.16,993.402119519995,-11.375656,0.0105641087788462
1.17,993.287872629995,-11.473722,-0.00201167073221479
1.18,993.172645079994,-11.571788,0.00459803654801235
1.19,993.056436869994,-11.669854,0.0138902518163631
1.2,992.939247999994,-11.76792,-0.00919210687654313
1.21,992.821078469994,-11.865986,0.00186688166465619
1.22,992.701928279994,-11.964052,-0.00762333489460503
1.23,992.581797429994,-12.062118,-0.00962075993091215
1.24,992.460685919994,-12.160184,0.00463596715261916
1.25,992.338593749994,-12.25825,0.0126141189075462
1.26,992.215520919994,-12.356316,0.0214146773595867
1.27,992.091467429994,-12.454382,-0.0078635846842096
1.28,991.966433279994,-12.552448,0.00794224087611865
1.29,991.840418469994,-12.650514,-0.00288287657594937
1.3,991.713422999994,-12.74858,-0.00879008350321644
1.31,991.585446869994,-12.846646,0.0118012578930808
1.32,991.456490079994,-12.944712,-0.00374866447148396
1.33,991.326552629994,-13.042778,-0.00650620596353465
1.34,991.195634519994,-13.140844,0.00207005644532322
1.35,991.063735749994,-13.23891,0.00150541689194896
1.36,990.930856319994,-13.336976,0.00229575558336164
1.37,990.796996229994,-13.435042,0.00911911504883266
1.38,990.662155479994,-13.533108,0.00488028314494513
1.39,990.526334069993,-13.631174,-0.00190844540128223
1.4,990.389531999993,-13.72924,-0.00287644525174813
1.41,990.251749269993,-13.827306,-0.00670963833591965
1.42,990.112985879993,-13.925372,0.00638548760960396
1.43,989.973241829993,-14.023438,-0.0142358586487965
1.44,989.832517119993,-14.121504,0.016005539969845
1.45,989.690811749993,-14.21957,0.00343582307667992
1.46,989.548125719993,-14.317636,0.0126740041597556
1.47,989.404459029993,-14.415702,0.0091945453617293
1.48,989.259811679993,-14.513768,0.00709109662442493
1.49,989.114183669993,-14.611834,-0.0103511712102862
1.5,988.967574999993,-14.7099,-0.0200509459783034
1.51,988.819985669993,-14.807966,0.00165501601771275
1.52,988.671415679993,-14.906032,0.0186636983040168
1.53,988.521865029993,-15.004098,0.00845797306918707
1.54,988.371333719993,-15.102164,-0.0100435434548053
1.55,988.219821749993,-15.20023,-0.00350543121499519
1.56,988.067329119993,-15.298296,0.00685960229913753
1.57,987.913855829993,-15.396362,-0.000169107169522779
1.58,987.759401879993,-15.494428,-0.00414952282455497
1.59,987.603967269992,-15.592494,-0.0133883707727592
1.6,987.447551999992,-15.69056,0.00134805304926957
1.61,987.290156069992,-15.788626,0.0138299103206923
1.62,987.131779479992,-15.886692,-0.00558283565697299
1.63,986.972422229992,-15.984758,-0.00462085218946281
1.64,986.812084319992,-16.082824,-0.0100130107017693
1.65,986.650765749992,-16.18089,-0.0132638697510685
1.66,986.488466519992,-16.278956,-0.00398112128273197
1.67,986.325186629992,-16.377022,0.00106404280488584
1.68,986.160926079992,-16.475088,0.00564826709592621
1.69,985.995684869992,-16.573154,0.0121290344794034
1.7,985.829462999992,-16.67122,-0.00159646352319958
1.71,985.662260469992,-16.769286,0.0136657034806581
1.72,985.494077279992,-16.867352,0.00029888900476345
1.73,985.324913429992,-16.9654179999999,-0.0140169372076926
1.74,985.154768919992,-17.0634839999999,-0.00854863929062333
1.75,984.983643749992,-17.1615499999999,-0.00929765566557541
1.76,984.811537919992,-17.2596159999999,-0.00728478439888138
1.77,984.638451429992,-17.3576819999999,0.00136028553879441
1.78,984.464384279992,-17.4557479999999,0.0140764171170284
1.79,984.289336469992,-17.5538139999999,-0.0156935376516002
1.8,984.113307999992,-17.6518799999999,-0.00461801007957403
1.81,983.936298869991,-17.7499459999999,0.00151263466169416
1.82,983.758309079991,-17.8480119999999,-0.00980307626094255
1.83,983.579338629991,-17.9460779999999,-0.00338803311632539
1.84,983.399387519991,-18.0441439999999,0.00348196951662972
1.85,983.218455749991,-18.1422099999999,0.00379020396514379
1.86,983.036543319991,-18.2402759999999,0.00405446949578277
1.87,982.853650229991,-18.3383419999999,0.00662793990919214
1.88,982.669776479991,-18.4364079999999,0.0143488364131523
1.89,982.484922069991,-18.5344739999999,0.00120272286304355
1.9,982.299086999991,-18.6325399999999,-0.0113764631118913
1.91,982.112271269991,-18.7306059999999,-0.00792021584997438
1.92,981.924474879991,-18.8286719999999,-0.0143310479048418
1.93,981.735697829991,-18.9267379999999,-0.0120168990970418
1.94,981.545940119991,-19.0248039999999,0.00196053467000675
1.95,981.355201749991,-19.1228699999999,0.00297478811901316
1.96,981.163482719991,-19.2209359999999,0.00450385124318731
1.97,980.970783029991,-19.3190019999999,-0.00952718614710477
1.98,980.777102679991,-19.4170679999999,-0.00548656106297454
1.99,980.582441669991,-19.5151339999999,0.00334896393665624
2,980.386799999991,-19.6131999999999,0.0017413876973123
2.01,980.19017766999,-19.7112659999999,-0.0146954082818968
2.02,979.99257467999,-19.8093319999999,0.0030684398605027
2.03,979.79399102999,-19.9073979999999,0.0103603357366527
2.04,979.59442671999,-20.0054639999999,-0.00783454884281358
2.05,979.39388174999,-20.1035299999999,-0.000567976772543099
2.06,979.19235611999,-20.2015959999999,0.00196164216572418
2.07,978.98984982999,-20.2996619999999,-0.0152115660065504
2.08,978.78636287999,-20.3977279999999,-0.0056495375809153
2.09,978.58189526999,-20.4957939999999,-0.00323208997039654
2.1,978.37644699999,-20.5938599999999,-0.00347775999041062
2.11,978.17001806999,-20.6919259999999,-0.00730771090937584
2.12,977.96260847999,-20.7899919999999,0.0184026740665476
2.13,977.75421822999,-20.8880579999999,0.0165412104163682
2.14,977.54484731999,-20.9861239999999,-0.00699077185429987
2.15,977.33449574999,-21.0841899999999,0.0160700987892892
2.16,977.12316351999,-21.1822559999999,0.00194602905244849
2.17,976.91085062999,-21.2803219999999,-0.00782185334553411
2.18,976.69755707999,-21.3783879999999,-0.00615481383590127
2.19,976.48328286999,-21.4764539999999,-0.00815295022999494
2.2,976.26802799999,-21.5745199999999,-0.0144300872664469
2.21,976.05179246999,-21.6725859999999,0.000344627874363659
2.22,975.83457627999,-21.7706519999999,0.0174873068200115
2.23,975.616379429989,-21.8687179999999,-0.00181078537594115
2.24,975.397201919989,-21.9667839999999,0.00422603905133145
2.25,975.177043749989,-22.0648499999999,0.0122981068232068
2.26,974.955904919989,-22.1629159999999,0.00895039274615725
2.27,974.733785429989,-22.2609819999999,-0.0123859579428496
2.28,974.510685279989,-22.3590479999999,0.00274842386822988
2.29,974.286604469989,-22.4571139999999,0.00524323394261206
2.29999999999999,974.061542999989,-22.5551799999999,-0.000689173129029206
2.30999999999999,973.835500869989,-22.6532459999999,-0.0085028839029229
2.31999999999999,973.608478079989,-22.7513119999999,0.00542265694265102
2.32999999999999,973.380474629989,-22.8493779999999,0.00236869547203905
2.33999999999999,973.151490519989,-22.9474439999999,0.0156938947828091
2.34999999999999,972.921525749989,-23.0455099999999,0.0104082139191916
2.35999999999999,972.690580319989,-23.1435759999999,-0.0270058009881742
2.36999999999999,972.458654229989,-23.2416419999999,0.00962142608369328
2.37999999999999,972.225747479989,-23.3397079999999,0.00316208710919502
2.38999999999999,971.991860069989,-23.4377739999999,-0.00217083342821492
2.39999999999999,971.756991999989,-23.5358399999999,-0.00418427995379927
2.40999999999999,971.521143269989,-23.6339059999999,0.00291176842853645
2.41999999999999,971.284313879989,-23.7319719999999,0.00208834342182819
2.42999999999999,971.046503829989,-23.8300379999999,-0.00249247983983974
2.43999999999999,970.807713119989,-23.9281039999999,-0.00469516439997254
2.44999999999999,970.567941749988,-24.0261699999999,-0.0121299187076531
2.45999999999999,970.327189719988,-24.1242359999999,0.000839860141234438
2.46999999999999,970.085457029988,-24.2223019999999,-0.0104073598478145
2.47999999999999,969.842743679988,-24.3203679999999,0.00550201431293251
2.48999999999999,969.599049669988,-24.4184339999999,-0.00677682661930082
2.49999999999999,969.354374999988,-24.5164999999999,0.00948582465197833
2.50999999999999,969.108719669988,-24.6145659999999,-0.0150049904761772
2.51999999999999,968.862083679988,-24.7126319999999,-0.00344008398024576
2.52999999999999,968.614467029988,-24.8106979999999,0.00172906765363012
2.53999999999999,968.365869719988,-24.9087639999999,0.00729674401618356
2.54999999999999,968.116291749988,-25.0068299999999,-0.00254581157721353
2.55999999999999,967.865733119988,-25.1048959999999,-0.00416447377160231
2.56999999999999,967.614193829988,-25.2029619999999,0.00236017810476002
2.57999999999999,967.361673879988,-25.3010279999999,-0.00741445143722089
2.58999999999999,967.108173269988,-25.3990939999999,0.00779412311410994
2.59999999999999,966.853691999988,-25.4971599999999,0.00674039226398399
2.60999999999999,966.598230069988,-25.5952259999999,-0.005194637731458
2.61999999999999,966.341787479988,-25.6932919999999,0.0014868716794978
2.62999999999999,966.084364229988,-25.7913579999999,-0.00381356246360953
2.63999999999999,965.825960319988,-25.8894239999999,-0.00566177165021325
2.64999999999999,965.566575749987,-25.9874899999999,0.0049409602672519
2.65999999999999,965.306210519987,-26.0855559999999,-3.16842182153944e-05
2.66999999999999,965.044864629987,-26.1836219999999,-0.00644932761400202
2.67999999999999,964.782538079987,-26.2816879999999,0.00184017361242532
2.68999999999999,964.519230869987,-26.3797539999999,-0.00764098956296128
2.69999999999999,964.254942999987,-26.4778199999999,0.0142938265681359
2.70999999999999,963.989674469987,-26.5758859999999,0.0139961617556408
2.71999999999999,963.723425279987,-26.6739519999999,-0.00387655178796196
2.72999999999999,963.456195429987,-26.7720179999999,-0.0214119626058687
2.73999999999999,963.187984919987,-26.8700839999999,-0.00161301740664739
2.74999999999999,962.918793749987,-26.9681499999999,-0.0103863675347358
2.75999999999999,962.648621919987,-27.0662159999999,-0.00208950544380936
2.76999999999998,962.377469429987,-27.1642819999999,-0.00453463036725197
2.77999999999998,962.105336279987,-27.2623479999999,-0.00652875436162208
2.78999999999998,961.832222469987,-27.3604139999999,0.0134181517994204
2.79999999999998,961.558127999987,-27.4584799999999,0.00189223640070289
2.80999999999998,961.283052869987,-27.5565459999999,-0.015977889060618
2.81999999999998,961.006997079987,-27.6546119999999,0.0123550166740294
2.82999999999998,960.729960629987,-27.7526779999999,-0.0100112726022268
2.83999999999998,960.451943519987,-27.8507439999999,0.0261604622593691
2.84999999999998,960.172945749987,-27.9488099999999,-0.0116060416834297
2.85999999999998,959.892967319986,-28.0468759999999,-0.0240354767364819
2.86999999999998,959.612008229986,-28.1449419999999,-0.00849174058703306
2.87999999999998,959.330068479986,-28.2430079999999,0.00841912639359126
2.88999999999998,959.047148069986,-28.3410739999999,-0.0161227034602004
2.89999999999998,958.763246999986,-28.4391399999999,-0.00323395404259589
2.90999999999998,958.478365269986,-28.5372059999999,-0.00765310390915403
2.91999999999998,958.192502879986,-28.6352719999999,-0.00607559968980878
2.92999999999998,957.905659829986,-28.7333379999999,0.000764079550690536
2.93999999999998,957.617836119986,-28.8314039999999,0.00376801690900842
2.94999999999998,957.329031749986,-28.9294699999999,0.000154389792432158
2.95999999999998,957.039246719986,-29.0275359999999,0.0223783018872288
2.96999999999998,956.748481029986,-29.1256019999999,-0.0041248005520718
2.97999999999998,956.456734679986,-29.2236679999999,0.0169226312500402
2.98999999999998,956.164007669986,-29.3217339999999,-0.000308820275298405
2.99999999999998,955.870299999986,-29.4197999999999,0.00468900473129028
3.00999999999998,955.575611669986,-29.5178659999999,0.000261331906626034
3.01999999999998,955.279942679986,-29.6159319999999,-0.00667474615002313
3.02999999999998,954.983293029986,-29.7139979999999,0.00510088617718087
3.03999999999998,954.685662719986,-29.8120639999999,0.00185785085150673
3.04999999999998,954.387051749986,-29.9101299999999,-0.00332654780984619
3.05999999999998,954.087460119986,-30.0081959999999,0.0233397254933938
3.06999999999998,953.786887829986,-30.1062619999999,-0.0167169449476856
3.07999999999998,953.485334879986,-30.2043279999999,0.0133736991470763
3.08999999999998,953.182801269985,-30.3023939999999,-0.00244809619340855
3.09999999999998,952.879286999985,-30.4004599999999,0.000868715539750645
3.10999999999998,952.574792069985,-30.4985259999999,-0.0172811948337492
3.11999999999998,952.269316479985,-30.5965919999999,0.00218784989255131
3.12999999999998,951.962860229985,-30.6946579999999,-6.78605328827938e-05
3.13999999999998,951.655423319985,-30.7927239999999,0.00304665258273287
3.14999999999998,951.347005749985,-30.8907899999999,0.00641966435745387
3.15999999999998,951.037607519985,-30.9888559999999,-0.0105756639046678
3.16999999999998,950.727228629985,-31.0869219999999,0.00519711512032282
3.17999999999998,950.415869079985,-31.1849879999999,0.0114769335081646
3.18999999999998,950.103528869985,-31.2830539999999,0.0123373443438491
3.19999999999998,949.790207999985,-31.3811199999999,0.00547633689026644
3.20999999999998,949.475906469985,-31.4791859999998,0.00477686602686834
3.21999999999998,949.160624279985,-31.5772519999998,-0.00724667799755274
3.22999999999998,948.844361429985,-31.6753179999998,0.0038759651644613
3.23999999999997,948.527117919985,-31.7733839999998,0.00393681915144122
3.24999999999997,948.208893749985,-31.8714499999998,-0.0179208035076711
3.25999999999997,947.889688919985,-31.9695159999998,-0.00856514183141854
3.26999999999997,947.569503429985,-32.0675819999998,-0.000561062606966218
3.27999999999997,947.248337279985,-32.1656479999998,-0.0136398831523684
3.28999999999997,946.926190469985,-32.2637139999999,-0.00851748893426133
3.29999999999997,946.603062999985,-32.3617799999999,0.0126199715206743
3.30999999999997,946.278954869985,-32.4598459999999,-0.0108659474565987
3.31999999999997,945.953866079985,-32.5579119999999,0.000887040939130704
3.32999999999997,945.627796629984,-32.6559779999999,-0.00273772974812241
3.33999999999997,945.300746519984,-32.7540439999999,0.00149994932432143
3.34999999999997,944.972715749984,-32.8521099999999,-0.0156997805448894
3.35999999999997,944.643704319984,-32.9501759999999,-0.014605926225835
3.36999999999997,944.313712229984,-33.0482419999999,-0.0112490433629649
3.37999999999997,943.982739479984,-33.1463079999999,-0.0101792794621363
3.38999999999997,943.650786069984,-33.2443739999999,0.000398847409024319
3.39999999999997,943.317851999984,-33.3424399999999,0.00278562648763079
3.40999999999997,942.983937269984,-33.4405059999999,-0.0166879132784727
3.41999999999997,942.649041879984,-33.5385719999999,0.00711886998940985
3.42999999999997,942.313165829984,-33.6366379999999,-0.000428349097494927
3.43999999999997,941.976309119984,-33.7347039999999,0.0054556540774928
3.44999999999997,941.638471749984,-33.8327699999999,-0.0108040031025638
3.45999999999997,941.299653719984,-33.9308359999999,0.00266555865431239
3.46999999999997,940.959855029984,-34.0289019999999,-6.24757084207911e-05
3.47999999999997,940.619075679984,-34.1269679999999,0.00337911212910369
3.48999999999997,940.277315669984,-34.2250339999999,0.00627499058807133
3.49999999999997,939.934574999984,-34.3230999999999,-0.00867071787538966
3.50999999999997,939.590853669984,-34.4211659999999,0.0161881088403665
3.51999999999997,939.246151679984,-34.5192319999999,-0.00652874449151399
3.52999999999997,938.900469029983,-34.6172979999999,-0.0076294107186566
3.53999999999997,938.553805719983,-34.7153639999999,-0.00532654826176278
3.54999999999997,938.206161749983,-34.8134299999999,0.00537512286366513
3.55999999999997,937.857537119983,-34.9114959999999,0.0031264151485
3.56999999999997,937.507931829983,-35.0095619999999,0.0116441472989541
3.57999999999997,937.157345879983,-35.1076279999999,0.0209340616267021
3.58999999999997,936.805779269983,-35.2056939999999,0.00392632211133815
3.59999999999997,936.453231999983,-35.3037599999999,0.00228793207862131
3.60999999999997,936.099704069983,-35.4018259999999,0.00282330882331511
3.61999999999997,935.745195479983,-35.4998919999999,0.00523925787758847
3.62999999999997,935.389706229983,-35.5979579999999,-0.000491674801987182
3.63999999999997,935.033236319983,-35.696024,-0.00256065006805093
3.64999999999997,934.675785749983,-35.79409,0.0119712932133878
3.65999999999997,934.317354519983,-35.892156,0.00191801367512511
3.66999999999997,933.957942629983,-35.990222,-0.00355063881840706
3.67999999999997,933.597550079983,-36.088288,-0.00648728005601179
3.68999999999997,933.236176869983,-36.186354,0.00427490495726134
3.69999999999997,932.873822999983,-36.28442,-0.00860549892395937
3.70999999999996,932.510488469983,-36.382486,-0.000433493685241892
3.71999999999996,932.146173279983,-36.480552,-0.0183592324689366
3.72999999999996,931.780877429983,-36.578618,-0.00293301342189907
3.73999999999996,931.414600919982,-36.676684,-0.0167304305454361
3.74999999999996,931.047343749982,-36.77475,0.00511808310380008
3.75999999999996,930.679105919982,-36.872816,-0.00503700773630091
3.76999999999996,930.309887429982,-36.970882,-0.000497031429696202
3.77999999999996,929.939688279982,-37.068948,0.0063075086975729
3.78999999999996,929.568508469982,-37.167014,0.00736922703985076
3.79999999999996,929.196347999982,-37.26508,0.013663223490452
3.80999999999996,928.823206869982,-37.363146,0.000509467049271135
3.81999999999996,928.449085079982,-37.461212,0.00265062195700781
3.82999999999996,928.073982629982,-37.559278,-0.00267190380578691
3.83999999999996,927.697899519982,-37.657344,-0.00829410120220411
3.84999999999996,927.320835749982,-37.75541,-0.01652575461474
3.85999999999996,926.942791319982,-37.853476,0.00933439551852302
3.86999999999996,926.563766229982,-37.951542,-0.00336668515500897
3.87999999999996,926.183760479982,-38.049608,0.0143764862500035
3.88999999999996,925.802774069982,-38.147674,0.00816379190338744
3.89999999999996,925.420806999982,-38.24574,-0.00029716871914338
3.90999999999996,925.037859269982,-38.343806,0.00585460746486954
3.91999999999996,924.653930879982,-38.441872,-0.0157097607162954
3.92999999999996,924.269021829982,-38.539938,-0.0119190823002021
3.93999999999996,923.883132119982,-38.638004,-0.00912881564177918
3.94999999999996,923.496261749982,-38.73607,-0.0045195684273706
3.95999999999996,923.108410719982,-38.834136,0.00721886746049307
3.96999999999996,922.719579029981,-38.932202,-0.00623442123276724
3.97999999999996,922.329766679981,-39.030268,0.0148265569309875
3.98999999999996,921.938973669981,-39.1283340000001,-0.00397831966392573
3.99999999999996,921.547199999981,-39.2264000000001,0.010018517214899
4.00999999999996,921.154445669981,-39.3244660000001,-0.0106038544688453
4.01999999999996,920.760710679981,-39.4225320000001,-0.00674388031783205
4.02999999999996,920.365995029981,-39.5205980000001,-0.00852269113823756
4.03999999999996,919.970298719981,-39.6186640000001,-0.0089611569485236
4.04999999999996,919.573621749981,-39.7167300000001,0.00495662805816686
4.05999999999996,919.175964119981,-39.8147960000001,0.00733268793254738
4.06999999999996,918.777325829981,-39.9128620000001,-0.00256651453704896
4.07999999999996,918.377706879981,-40.0109280000001,-0.00834421637833062
4.08999999999996,917.977107269981,-40.1089940000001,-0.00643804870502113
4.09999999999996,917.575526999981,-40.2070600000001,-0.00353532655855639
4.10999999999996,917.172966069981,-40.3051260000001,-0.0130065885277573
4.11999999999996,916.769424479981,-40.4031920000001,0.0189607327146622
4.12999999999996,916.364902229981,-40.5012580000001,0.00168494664878236
4.13999999999996,915.959399319981,-40.5993240000001,0.0165790861156578
4.14999999999996,915.552915749981,-40.6973900000001,-0.00129014114001005
4.15999999999996,915.14545151998,-40.7954560000001,-0.00977702694833351
4.16999999999996,914.73700662998,-40.8935220000001,-0.00834672399850503
4.17999999999996,914.32758107998,-40.9915880000001,-0.00324724068484611
4.18999999999996,913.91717486998,-41.0896540000001,-0.000415775573120287
4.19999999999995,913.50578799998,-41.1877200000001,0.00516290453722162
4.20999999999995,913.09342046998,-41.2857860000001,0.0103864811573608
4.21999999999995,912.68007227998,-41.3838520000001,-0.0169420917941501
4.22999999999995,912.26574342998,-41.4819180000001,-0.00746309678722862
4.23999999999995,911.85043391998,-41.5799840000001,-0.0212315936455065
4.24999999999995,911.43414374998,-41.6780500000001,0.00117656004591272
4.25999999999995,911.01687291998,-41.7761160000001,-0.00852367090383342
4.26999999999995,910.59862142998,-41.8741820000001,-0.0125918395503574
4.27999999999995,910.17938927998,-41.9722480000001,0.00719202246051991
4.28999999999995,909.75917646998,-42.0703140000001,-0.0103221368956925
4.29999999999995,909.33798299998,-42.1683800000001,-0.00127724876362758
4.30999999999995,908.91580886998,-42.2664460000001,0.00431770497262379
4.31999999999995,908.49265407998,-42.3645120000001,0.00139065952611047
4.32999999999995,908.06851862998,-42.4625780000001,-0.00738673911478834
4.33999999999995,907.64340251998,-42.5606440000002,-0.000826556576748664
4.34999999999995,907.21730574998,-42.6587100000002,0.00179974579068177
4.35999999999995,906.79022831998,-42.7567760000002,0.00231190978364998
4.36999999999995,906.362170229979,-42.8548420000002,-0.000992212494615793
4.37999999999995,905.933131479979,-42.9529080000002,-0.018611829502565
4.38999999999995,905.503112069979,-43.0509740000002,0.0172162917559666
4.39999999999995,905.072111999979,-43.1490400000002,0.00236931005529774
4.40999999999995,904.640131269979,-43.2471060000002,-6.01669775825186e-05
4.41999999999995,904.207169879979,-43.3451720000002,-0.00728280374709311
4.42999999999995,903.773227829979,-43.4432380000002,-0.0140041327896079
4.43999999999995,903.338305119979,-43.5413040000002,-0.00125369999415671
4.44999999999995,902.902401749979,-43.6393700000002,0.00938647070540341
4.45999999999995,902.465517719979,-43.7374360000002,-0.00364197189620052
4.46999999999995,902.027653029979,-43.8355020000002,-0.0134696385383025
4.47999999999995,901.588807679979,-43.9335680000002,-0.00137767871152333
4.48999999999995,901.148981669979,-44.0316340000002,0.00601991071847863
4.49999999999995,900.708174999979,-44.1297000000002,-0.0135718853626416
4.50999999999995,900.266387669979,-44.2277660000002,0.0122241756390508
4.51999999999995,899.823619679979,-44.3258320000002,0.000312690107079535
4.52999999999995,899.379871029979,-44.4238980000002,0.00681833272546314
4.53999999999995,898.935141719979,-44.5219640000002,-0.0154745630584908
4.54999999999995,898.489431749979,-44.6200300000002,0.0267610829743709
4.55999999999995,898.042741119978,-44.7180960000002,-0.00448142676829425
